GameId,GameDate,OffenseTeam,DefenseTeam,Description,SeasonYear,Yards,Formation,IsRush,IsPass,IsSack,IsPenalty,RushDirection,PenaltyYards
2021110100,2021-11-01,KC,NYG,(:25) 15-P.MAHOMES KNEELS TO NYG 16 FOR -1 YARDS.,2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,,,END GAME,2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,KC,NYG,"(1:12) 7-H.BUTKER 34 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",2021,0,FIELD GOAL,0,0,0,0,,0
2021110100,2021-11-01,KC,NYG,(1:56) (SHOTGUN) 15-P.MAHOMES SACKED AT NYG 16 FOR -8 YARDS (31-K.CROSSEN).,2021,-8,SHOTGUN,0,0,1,0,,0
2021110100,2021-11-01,KC,NYG,(2:00) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO NYG 8 FOR 2 YARDS (55-R.RAGLAND).,2021,2,UNDER CENTER,0,1,0,0,,0
2021110100,2021-11-01,,,TWO-MINUTE WARNING,2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,KC,NYG,(2:41) (SHOTGUN) 31-DA.WILLIAMS RIGHT GUARD TO NYG 10 FOR -1 YARDS (98-A.JOHNSON).,2021,-1,SHOTGUN,1,0,0,0,RIGHT GUARD,0
2021110100,2021-11-01,KC,NYG,"(8:56) 7-H.BUTKER 36 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",2021,0,FIELD GOAL,0,0,0,0,,0
2021110100,2021-11-01,KC,NYG,"(9:39) (SHOTGUN) 15-P.MAHOMES SACKED AT NYG 17 FOR -5 YARDS (99-L.WILLIAMS). FUMBLES (99-L.WILLIAMS) [95-Q.ROCHE], RECOVERED BY KC-65-T.SMITH AT NYG 18.",2021,-5,SHOTGUN,0,0,1,0,,0
2021110100,2021-11-01,KC,NYG,(9:44) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 17-M.HARDMAN.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(10:24) (SHOTGUN) 40-D.GORE UP THE MIDDLE TO NYG 12 FOR 1 YARD (48-T.CROWDER; 99-L.WILLIAMS).,2021,1,SHOTGUN,1,0,0,0,CENTER,0
2021110100,2021-11-01,KC,NYG,(11:04) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 10-T.HILL TO NYG 13 FOR 15 YARDS (23-L.RYAN).,2021,15,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(11:39) (SHOTGUN) 31-DA.WILLIAMS LEFT END TO NYG 28 FOR -1 YARDS (51-A.OJULARI).,2021,-1,SHOTGUN,1,0,0,0,LEFT END,0
2021110100,2021-11-01,KC,NYG,(11:44) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 81-B.BELL.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,"(11:58) (SHOTGUN) 31-DA.WILLIAMS UP THE MIDDLE TO NYG 42 FOR NO GAIN (93-T.HARRIS). PENALTY ON NYG-48-T.CROWDER, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT NYG 42.",2021,0,SHOTGUN,1,0,0,1,CENTER,15
2021110100,2021-11-01,KC,NYG,(12:37) 15-P.MAHOMES SCRAMBLES RIGHT END RAN OB AT NYG 42 FOR 6 YARDS (51-A.OJULARI).,2021,6,UNDER CENTER,1,0,0,0,,0
2021110100,2021-11-01,NYG,KC,"5-G.GANO EXTRA POINT IS GOOD, CENTER-58-C.KREITER, HOLDER-9-R.DIXON. PENALTY ON KC-91-D.NNADI, ILLEGAL FORMATION, 5 YARDS, ENFORCED BETWEEN DOWNS.",2021,0,UNDER CENTER,0,0,0,1,,5
2021110100,2021-11-01,NYG,KC,"(14:57) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 88-E.ENGRAM FOR 5 YARDS, TOUCHDOWN.",2021,5,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,NYG,KC,(15:00) (SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT RIGHT TO 80-K.RUDOLPH.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,,,END QUARTER 3,2021,0,,0,0,0,0,,0
2021110100,2021-11-01,NYG,KC,"(:05) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 89-K.TONEY TO KC 5 FOR 6 YARDS (49-D.SORENSEN, 50-W.GAY).",2021,6,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,NYG,KC,(:45) 28-D.BOOKER UP THE MIDDLE TO KC 11 FOR 10 YARDS (56-B.NIEMANN; 54-N.BOLTON).,2021,10,UNDER CENTER,1,0,0,0,CENTER,0
2021110100,2021-11-01,NYG,KC,(1:28) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 89-K.TONEY TO KC 21 FOR 11 YARDS (32-T.MATHIEU) [54-N.BOLTON].,2021,11,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,NYG,KC,"(1:47) (SHOTGUN) 28-D.BOOKER RIGHT END TO KC 37 FOR NO GAIN (54-N.BOLTON). PENALTY ON KC-95-C.JONES, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT KC 37 - NO PLAY.",2021,0,SHOTGUN,1,0,0,1,RIGHT END,5
2021110100,2021-11-01,KC,NYG,"(3:36) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 87-T.KELCE TO NYG 30 FOR 8 YARDS (23-L.RYAN). FUMBLES (23-L.RYAN), RECOVERED BY NYG-24-J.BRADBERRY AT NYG 30. 24-J.BRADBERRY RAN OB AT NYG 43 FOR 13 YARDS (67-L.NIANG).",2021,8,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(3:44) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP LEFT TO 10-T.HILL.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,"(4:11) (SHOTGUN) 40-D.GORE RIGHT END TO NYG 16 FOR 12 YARDS (20-J.LOVE). PENALTY ON KC-65-T.SMITH, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYG 28 - NO PLAY.",2021,12,SHOTGUN,1,0,0,1,RIGHT END,10
2021110100,2021-11-01,,,TIMEOUT #1 BY NYG AT 04:11.,2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,KC,NYG,(4:55) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 11-D.ROBINSON TO NYG 28 FOR 18 YARDS (29-X.MCKINNEY; 22-A.JACKSON).,2021,18,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(5:36) (SHOTGUN) 31-DA.WILLIAMS UP THE MIDDLE TO NYG 46 FOR 3 YARDS (53-O.XIMINES; 48-T.CROWDER).,2021,3,SHOTGUN,1,0,0,0,CENTER,0
2021110100,2021-11-01,KC,NYG,"(7:37) (SHOTGUN) 40-D.GORE UP THE MIDDLE TO NYG 3 FOR 10 YARDS (22-A.JACKSON, 29-X.MCKINNEY).",2021,10,SHOTGUN,1,0,0,0,CENTER,0
2021110100,2021-11-01,KC,NYG,(8:27) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT INTENDED FOR 19-J.GORDON INTERCEPTED BY 20-J.LOVE AT NYG -1. TOUCHBACK.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,,,TIMEOUT #1 BY NYG AT 08:27.,2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,KC,NYG,(8:32) (SHOTGUN) DIRECT SNAP TO 87-T.KELCE.  15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 10-T.HILL.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(9:09) (SHOTGUN) 31-DA.WILLIAMS UP THE MIDDLE TO NYG 5 FOR 2 YARDS (97-D.LAWRENCE; 55-R.RAGLAND).,2021,2,SHOTGUN,1,0,0,0,CENTER,0
2021110100,2021-11-01,KC,NYG,(9:49) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 10-T.HILL PUSHED OB AT NYG 7 FOR 5 YARDS (48-T.CROWDER).,2021,5,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(10:32) (SHOTGUN) 15-P.MAHOMES SCRAMBLES LEFT END TO NYG 12 FOR 5 YARDS (24-J.BRADBERRY).,2021,5,SHOTGUN,1,0,0,0,,0
2021110100,2021-11-01,KC,NYG,(11:14) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 17-M.HARDMAN TO NYG 17 FOR 15 YARDS (29-X.MCKINNEY; 22-A.JACKSON).,2021,15,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(11:42) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 10-T.HILL PUSHED OB AT NYG 32 FOR NO GAIN (22-A.JACKSON).,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(12:14) 15-P.MAHOMES PASS SHORT LEFT TO 31-DA.WILLIAMS PUSHED OB AT NYG 32 FOR 7 YARDS (24-J.BRADBERRY).,2021,7,UNDER CENTER,0,1,0,0,,0
2021110100,2021-11-01,,,END QUARTER 2,2021,0,,0,0,0,0,,0
2021110100,2021-11-01,,,TWO-MINUTE WARNING,2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,NYG,KC,"(2:48) 5-G.GANO 23 YARD FIELD GOAL IS GOOD, CENTER-58-C.KREITER, HOLDER-9-R.DIXON.",2021,0,FIELD GOAL,0,0,0,0,,0
2021110100,2021-11-01,NYG,KC,(3:09) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 3-S.SHEPARD RAN OB AT KC 5 FOR 2 YARDS.,2021,2,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,,,TIMEOUT #3 BY NYG AT 03:09.,2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,NYG,KC,(3:52) (SHOTGUN) 8-D.JONES LEFT GUARD TO KC 7 FOR 6 YARDS (50-W.GAY).,2021,6,SHOTGUN,1,0,0,0,LEFT GUARD,0
2021110100,2021-11-01,NYG,KC,(4:26) (SHOTGUN) 8-D.JONES SACKED AT KC 13 FOR 0 YARDS (91-D.NNADI).,2021,0,SHOTGUN,0,0,1,0,,0
2021110100,2021-11-01,KC,NYG,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,KC,NYG,"(6:42) 40-D.GORE LEFT END FOR 3 YARDS, TOUCHDOWN.",2021,3,UNDER CENTER,1,0,0,0,LEFT END,0
2021110100,2021-11-01,KC,NYG,(7:18) (SHOTGUN) 40-D.GORE UP THE MIDDLE TO NYG 3 FOR 9 YARDS (22-A.JACKSON).,2021,9,SHOTGUN,1,0,0,0,CENTER,0
2021110100,2021-11-01,KC,NYG,(7:54) (SHOTGUN) 40-D.GORE RIGHT GUARD TO NYG 12 FOR 5 YARDS (23-L.RYAN; 91-R.JOHNSON).,2021,5,SHOTGUN,1,0,0,0,RIGHT GUARD,0
2021110100,2021-11-01,KC,NYG,(8:37) 40-D.GORE UP THE MIDDLE TO NYG 17 FOR 7 YARDS (23-L.RYAN).,2021,7,UNDER CENTER,1,0,0,0,CENTER,0
2021110100,2021-11-01,KC,NYG,(9:15) (SHOTGUN) 40-D.GORE UP THE MIDDLE TO NYG 24 FOR 9 YARDS (29-X.MCKINNEY).,2021,9,SHOTGUN,1,0,0,0,CENTER,0
2021110100,2021-11-01,KC,NYG,(9:51) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 10-T.HILL TO NYG 33 FOR 9 YARDS (29-X.MCKINNEY).,2021,9,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(9:57) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT MIDDLE TO 13-B.PRINGLE.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,"(10:35) (SHOTGUN) 40-D.GORE LEFT END TO NYG 42 FOR 4 YARDS (49-B.MCKINNEY, 48-T.CROWDER).",2021,4,SHOTGUN,1,0,0,0,LEFT END,0
2021110100,2021-11-01,,,TIMEOUT #2 BY NYG AT 10:35.,2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,NYG,KC,"5-G.GANO EXTRA POINT IS GOOD, CENTER-58-C.KREITER, HOLDER-9-R.DIXON.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,NYG,KC,"(14:19) 8-D.JONES PASS SHORT LEFT TO 80-K.RUDOLPH FOR 1 YARD, TOUCHDOWN.",2021,1,UNDER CENTER,0,1,0,0,,0
2021110100,2021-11-01,NYG,KC,(14:56) 8-D.JONES PASS SHORT LEFT TO 3-S.SHEPARD TO KC 1 FOR 3 YARDS (38-L.SNEED).,2021,3,UNDER CENTER,0,1,0,0,,0
2021110100,2021-11-01,NYG,KC,(15:00) (SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT RIGHT TO 3-S.SHEPARD.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,,,END QUARTER 1,2021,0,,0,0,0,0,,0
2021110100,2021-11-01,NYG,KC,"(:33) (NO HUDDLE) 28-D.BOOKER LEFT GUARD TO KC 4 FOR 2 YARDS (50-W.GAY, 38-L.SNEED).",2021,2,NO HUDDLE,1,0,0,0,LEFT GUARD,0
2021110100,2021-11-01,NYG,KC,(:55) (SHOTGUN) 28-D.BOOKER UP THE MIDDLE TO KC 6 FOR 11 YARDS (35-C.WARD).,2021,11,SHOTGUN,1,0,0,0,CENTER,0
2021110100,2021-11-01,NYG,KC,"(1:41) (NO HUDDLE, SHOTGUN) 89-K.TONEY PASS SHORT RIGHT TO 3-S.SHEPARD TO KC 17 FOR 19 YARDS (32-T.MATHIEU; 54-N.BOLTON).",2021,19,NO HUDDLE SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,KC,NYG,"(6:19) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 10-T.HILL FOR 6 YARDS, TOUCHDOWN.",2021,6,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,"(7:02) (SHOTGUN) 40-D.GORE RIGHT GUARD TO NYG 6 FOR -3 YARDS (99-L.WILLIAMS, 98-A.JOHNSON).",2021,-3,SHOTGUN,1,0,0,0,RIGHT GUARD,0
2021110100,2021-11-01,KC,NYG,(6:23) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,NYG,KC,(6:12) (SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT RIGHT TO 12-J.ROSS.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,NYG,KC,"(6:07) (NO HUDDLE, SHOTGUN) 28-D.BOOKER RIGHT END TO NYG 25 FOR NO GAIN (50-W.GAY).",2021,0,NO HUDDLE SHOTGUN,1,0,0,0,RIGHT END,0
2021110100,2021-11-01,NYG,KC,"(5:34) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 28-D.BOOKER TO NYG 30 FOR 5 YARDS (38-L.SNEED).",2021,5,NO HUDDLE SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,NYG,KC,"(4:59) 9-R.DIXON PUNTS 45 YARDS TO KC 25, CENTER-58-C.KREITER, OUT OF BOUNDS.",2021,0,PUNT,0,0,0,0,,0
2021110100,2021-11-01,KC,NYG,(4:50) (SHOTGUN) 31-DA.WILLIAMS RIGHT TACKLE TO KC 29 FOR 4 YARDS (95-Q.ROCHE; 49-B.MCKINNEY).,2021,4,SHOTGUN,1,0,0,0,RIGHT TACKLE,0
2021110100,2021-11-01,KC,NYG,(4:21) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 81-B.BELL (53-O.XIMINES).,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(4:18) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 10-T.HILL PUSHED OB AT KC 35 FOR 6 YARDS (22-A.JACKSON).,2021,6,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(3:43) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(3:35) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT MIDDLE TO 87-T.KELCE.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(3:31) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 10-T.HILL.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,"(3:24) 5-T.TOWNSEND PUNTS 50 YARDS TO NYG 15, CENTER-41-J.WINCHESTER, FAIR CATCH BY 13-D.PETTIS.",2021,0,PUNT,0,0,0,0,,0
2021110100,2021-11-01,NYG,KC,(3:16) 8-D.JONES SCRAMBLES LEFT END TO NYG 17 FOR 2 YARDS (50-W.GAY).,2021,2,UNDER CENTER,1,0,0,0,,0
2021110100,2021-11-01,NYG,KC,"(2:37) (NO HUDDLE, SHOTGUN) 28-D.BOOKER UP THE MIDDLE TO NYG 14 FOR -3 YARDS (54-N.BOLTON; 97-A.OKAFOR).",2021,-3,NO HUDDLE SHOTGUN,1,0,0,0,CENTER,0
2021110100,2021-11-01,,,TIMEOUT #1 BY KC AT 01:56.,2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,NYG,KC,"(1:56) (SHOTGUN) 8-D.JONES PASS DEEP MIDDLE TO 12-J.ROSS TO KC 36 FOR 50 YARDS (49-D.SORENSEN). PENALTY ON KC-49-D.SORENSEN, DEFENSIVE PASS INTERFERENCE, DECLINED.",2021,50,SHOTGUN,0,1,0,1,,0
2021110100,2021-11-01,NYG,KC,"5-G.GANO KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,KC,NYG,(14:14) 31-DA.WILLIAMS UP THE MIDDLE TO KC 27 FOR 2 YARDS (97-D.LAWRENCE).,2021,2,UNDER CENTER,1,0,0,0,CENTER,0
2021110100,2021-11-01,KC,NYG,(13:45) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 10-T.HILL (24-J.BRADBERRY).,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(13:40) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT [99-L.WILLIAMS].,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,"(13:30) 5-T.TOWNSEND PUNTS 58 YARDS TO NYG 15, CENTER-41-J.WINCHESTER. 13-D.PETTIS MUFFS CATCH, RECOVERED BY NYG-31-K.CROSSEN AT NYG 15. NYG-13-D.PETTIS WAS INJURED DURING THE PLAY. HE IS OUT.",2021,0,PUNT,0,0,0,0,,0
2021110100,2021-11-01,NYG,KC,(13:20) (SHOTGUN) 28-D.BOOKER RIGHT GUARD TO NYG 17 FOR 2 YARDS (54-N.BOLTON).,2021,2,SHOTGUN,1,0,0,0,RIGHT GUARD,0
2021110100,2021-11-01,NYG,KC,"(12:39) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT RIGHT TO 3-S.SHEPARD [95-C.JONES].",2021,0,NO HUDDLE SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,NYG,KC,(12:35) (SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT RIGHT TO 3-S.SHEPARD.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,NYG,KC,"(12:31) 9-R.DIXON PUNTS 51 YARDS TO KC 32, CENTER-58-C.KREITER, FAIR CATCH BY 17-M.HARDMAN.",2021,0,PUNT,0,0,0,0,,0
2021110100,2021-11-01,KC,NYG,"(12:23) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 31-DA.WILLIAMS TO KC 39 FOR 7 YARDS (30-D.HOLMES, 22-A.JACKSON) [98-A.JOHNSON].",2021,7,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(11:47) (SHOTGUN) 40-D.GORE LEFT GUARD TO KC 43 FOR 4 YARDS (48-T.CROWDER).,2021,4,SHOTGUN,1,0,0,0,LEFT GUARD,0
2021110100,2021-11-01,KC,NYG,(11:09) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 10-T.HILL TO NYG 46 FOR 11 YARDS (48-T.CROWDER).,2021,11,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,"7-H.BUTKER KICKS 60 YARDS FROM KC 35 TO NYG 5. 12-J.ROSS PUSHED OB AT NYG 17 FOR 12 YARDS (27-R.FENTON; 40-D.GORE). PENALTY ON NYG-15-C.JOHNSON, TAUNTING, 8 YARDS, ENFORCED AT NYG 17.",2021,0,UNDER CENTER,0,0,0,1,,8
2021110100,2021-11-01,NYG,KC,(6:33) 8-D.JONES PASS SHORT RIGHT TO 80-K.RUDOLPH TO NYG 20 FOR 11 YARDS (32-T.MATHIEU; 54-N.BOLTON).,2021,11,UNDER CENTER,0,1,0,0,,0
2021110100,2021-11-01,NYG,KC,"(5:57) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 3-S.SHEPARD TO NYG 21 FOR 1 YARD (38-L.SNEED).",2021,1,NO HUDDLE SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,NYG,KC,"(5:21) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 28-D.BOOKER TO NYG 33 FOR 12 YARDS (56-B.NIEMANN).",2021,12,NO HUDDLE SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,NYG,KC,"(4:46) (NO HUDDLE) 8-D.JONES PASS SHORT RIGHT TO 28-D.BOOKER TO KC 26 FOR 41 YARDS (22-J.THORNHILL). PENALTY ON KC-38-L.SNEED, ROUGHING THE PASSER, 13 YARDS, ENFORCED AT KC 26.",2021,41,NO HUDDLE,0,1,0,1,,13
2021110100,2021-11-01,NYG,KC,"5-G.GANO KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,KC,NYG,(2:45) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 31-DA.WILLIAMS PUSHED OB AT KC 42 FOR 17 YARDS (30-D.HOLMES).,2021,17,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,(2:14) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 10-T.HILL.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,"(2:09) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT. PENALTY ON KC-15-P.MAHOMES, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT KC 42.",2021,0,SHOTGUN,0,1,0,1,,10
2021110100,2021-11-01,KC,NYG,"(2:05) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 11-D.ROBINSON (22-A.JACKSON). PENALTY ON NYG-99-L.WILLIAMS, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT KC 32 - NO PLAY.",2021,0,SHOTGUN,0,1,0,1,,5
2021110100,2021-11-01,KC,NYG,(1:57) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 17-M.HARDMAN.,2021,0,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,KC,NYG,"(1:46) 5-T.TOWNSEND PUNTS 52 YARDS TO NYG 11, CENTER-41-J.WINCHESTER. 89-K.TONEY TO NYG 11 FOR NO GAIN (85-M.KEMP). PENALTY ON KC-85-M.KEMP, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT NYG 11.",2021,0,PUNT,0,0,0,1,,15
2021110100,2021-11-01,NYG,KC,(1:36) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 89-K.TONEY TO NYG 31 FOR 5 YARDS (35-C.WARD; 32-T.MATHIEU).,2021,5,SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,NYG,KC,"(1:09) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 28-D.BOOKER TO NYG 35 FOR 4 YARDS (55-F.CLARK; 56-B.NIEMANN).",2021,4,NO HUDDLE SHOTGUN,0,1,0,0,,0
2021110100,2021-11-01,NYG,KC,"(:43) (NO HUDDLE, SHOTGUN) 28-D.BOOKER UP THE MIDDLE TO NYG 37 FOR 2 YARDS (95-C.JONES).",2021,2,NO HUDDLE SHOTGUN,1,0,0,0,CENTER,0
2021110100,2021-11-01,NYG,KC,"(:25) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT LEFT TO 3-S.SHEPARD. NYG-3-S.SHEPARD WAS INJURED DURING THE PLAY.  PENALTY ON KC-38-L.SNEED, DEFENSIVE PASS INTERFERENCE, 8 YARDS, ENFORCED AT NYG 37 - NO PLAY.",2021,0,NO HUDDLE SHOTGUN,0,1,0,1,,8
2021110100,2021-11-01,NYG,KC,"(:21) (SHOTGUN) PENALTY ON NYG-71-W.HERNANDEZ, FALSE START, 5 YARDS, ENFORCED AT NYG 45 - NO PLAY.",2021,0,SHOTGUN,0,0,0,1,,5
2021110100,2021-11-01,NYG,KC,"(:21) (SHOTGUN) 8-D.JONES SCRAMBLES RIGHT END PUSHED OB AT NYG 42 FOR 2 YARDS (55-F.CLARK). PENALTY ON NYG-76-N.SOLDER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYG 40 - NO PLAY.",2021,2,SHOTGUN,1,0,0,1,,10
2021110100,2021-11-01,NYG,KC,(:14) (SHOTGUN) 28-D.BOOKER UP THE MIDDLE PUSHED OB AT NYG 44 FOR 14 YARDS (32-T.MATHIEU; 27-R.FENTON).,2021,14,SHOTGUN,1,0,0,0,CENTER,0
2021110100,2021-11-01,NYG,KC,"(:05) (SHOTGUN) PENALTY ON NYG, DELAY OF GAME, 5 YARDS, ENFORCED AT NYG 44 - NO PLAY.",2021,0,SHOTGUN,0,0,0,1,,5
2021110100,2021-11-01,NYG,KC,(:05) 8-D.JONES KNEELS TO NYG 38 FOR -1 YARDS.,2021,0,UNDER CENTER,0,0,0,0,,0
2021110100,2021-11-01,KC,NYG,"7-H.BUTKER KICKS 64 YARDS FROM KC 35 TO NYG 1. 30-D.HOLMES MUFFS CATCH, AND RECOVERS AT NYG 3. 30-D.HOLMES TO NYG 25 FOR 22 YARDS (47-D.HARRIS).",2021,0,UNDER CENTER,0,0,0,0,,0
